33,Recording_106,Process_42,2022-02-17T11:03:28+00:00,Click UI element in window,Hyperlink 'Group  ...  group-chat-software' in Window 'teams -  ...  (Private Browsing)',firefox,teams - Google Search — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'teams -  ...  (Private Browsing)\\'']['Hyperlink \\'Group  ...  group-chat-software\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 123 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",35.0,Share the survey form to new joinee,Event_498,firefoxClick UI element in window
34,Recording_106,Process_42,2022-02-17T11:03:32+00:00,Click UI element in window,Hyperlink 'Sign in and get started with Teams.' in Window 'Group Chat  ...  (Private Browsing)',firefox,Group Chat Software - Free Chat for Teams | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'Group Chat  ...  (Private Browsing)\\'']['Hyperlink \\'Sign in and get started with Teams.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -20 OffsetY: 7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",36.0,Share the survey form to new joinee,Event_498,firefoxClick UI element in window
35,Recording_106,Process_42,2022-02-17T11:03:58+00:00,Populate text field in window,Edit 'To:' in Window 'Chat |  ...  (Private Browsing)',,,,,,,Populate text field in window
36,Recording_106,Process_42,2022-02-17T11:04:06+00:00,Select menu option in window,Menu Item 'NAME NAME POOBHT' in Window 'Chat |  ...  (Private Browsing)',firefox,Chat | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Chat |  ...  (Private Browsing)\\'']['Menu Item \\'NAME NAME POOBHT\\'']\n""]",38.0,Share the survey form to new joinee,Event_498,firefoxSelect menu option in window
37,Recording_106,Process_42,2022-02-17T11:04:14+00:00,Click UI element in window,"Edit 'Type a new message, editing' in Window 'Chat |  ...  (Private Browsing)'",firefox,Chat | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'Chat |  ...  (Private Browsing)\\'']['Edit \\'Type a new message, editing\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 84 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",39.0,Share the survey form to new joinee,Event_498,firefoxClick UI element in window
38,Recording_106,Process_42,2022-02-17T11:04:18+00:00,Populate text field in window,"Edit 'Type a new message, editing' in Window '(1) NAME  ...  (Private Browsing)'",,,,,,,Populate text field in window
39,Recording_106,Process_42,2022-02-17T11:04:34+00:00,Press button in window,Button 'Send' in Window '(1) NAME  ...  (Private Browsing)',firefox,(1) NAME NAME | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'(1) NAME  ...  (Private Browsing)\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Share the survey form to new joinee,Event_498,firefoxPress button in window
0,Recording_108,Process_42,2022-02-17T10:57:16+00:00,Select menu option in window,Microsoft Edge (2) - 3 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 3 running windows']\n""]",2.0,Login to the company's active directory,Event_503,Select menu option in window
1,Recording_108,Process_42,2022-02-17T10:57:19+00:00,Click UI element in window,List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New tab  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 65 OffsetY: -46 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",3.0,Login to the company's active directory,Event_503,Click UI element in window
2,Recording_108,Process_42,2022-02-17T10:57:31+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge',,,,,,,Populate text field in window
3,Recording_108,Process_42,2022-02-17T10:57:32+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",5.0,Login to the company's active directory,Event_503,Send keys
4,Recording_108,Process_42,2022-02-17T10:57:38+00:00,Select menu option in window,Menu Item 'Users' in Window 'Microsoft  ...  - Microsoft​ Edge',msedge,Microsoft 365 admin center and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Users\\'']\n""]",6.0,Add the new joinee,Event_504,msedgeSelect menu option in window
5,Recording_108,Process_42,2022-02-17T10:57:40+00:00,Select menu option in window,Menu Item 'Active users' in Window 'Microsoft  ...  - Microsoft​ Edge' 2,msedge,Microsoft 365 admin center - Home and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'Active users\\'']\n""]",7.0,Add the new joinee,Event_504,msedgeSelect menu option in window
6,Recording_108,Process_42,2022-02-17T10:57:45+00:00,Select menu option in window,Menu Item 'Add a  ...  key to add a user' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Menu Item \\'Add a  ...  key to add a user\\'']\n""]",8.0,Add the new joinee,Event_504,msedgeSelect menu option in window
7,Recording_108,Process_42,2022-02-17T10:57:55+00:00,Populate text field in window,Edit 'First name' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,,,,,,,Populate text field in window
8,Recording_108,Process_42,2022-02-17T10:57:57+00:00,Click UI element in window,Edit 'Last name' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Edit \\'Last name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 61 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",10.0,Add the new joinee,Event_504,msedgeClick UI element in window
9,Recording_108,Process_42,2022-02-17T10:58:00+00:00,Populate text field in window,Edit 'Last name' 2 in Window 'Microsoft  ...  - Microsoft​ Edge' 3,,,,,,,Populate text field in window
10,Recording_108,Process_42,2022-02-17T10:58:03+00:00,Click UI element in window,Edit 'Display name *' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Edit \\'Display name *\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 124 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",12.0,Add the new joinee,Event_504,msedgeClick UI element in window
11,Recording_108,Process_42,2022-02-17T10:58:04+00:00,Click UI element in window,Edit 'Username *' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Edit \\'Username *\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 48 OffsetY: -10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",13.0,Add the new joinee,Event_504,msedgeClick UI element in window
12,Recording_108,Process_42,2022-02-17T10:58:09+00:00,Populate text field in window,Edit 'Username *' 2 in Window 'Microsoft  ...  - Microsoft​ Edge' 3,,,,,,,Populate text field in window
13,Recording_108,Process_42,2022-02-17T10:58:18+00:00,Press button in window,Button 'Next' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Button \\'Next\\'']\n""]",15.0,Add the new joinee,Event_504,msedgePress button in window
14,Recording_108,Process_42,2022-02-17T10:58:24+00:00,Click UI element in window,Text 'ms-Checkbox-label label-984' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Text \\'ms-Checkbox-label label-984\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 10 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",16.0,Add the new joinee,Event_504,msedgeClick UI element in window
15,Recording_108,Process_42,2022-02-17T10:58:28+00:00,Click UI element in window,Text 'ms-Checkbox-label label-984' 2 in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Text \\'ms-Checkbox-label label-984\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 11 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",17.0,Add the new joinee,Event_504,msedgeClick UI element in window
16,Recording_108,Process_42,2022-02-17T10:58:31+00:00,Press button in window,Button 'Next' 2 in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Button \\'Next\\' 2']\n""]",18.0,Add the new joinee,Event_504,msedgePress button in window
17,Recording_108,Process_42,2022-02-17T10:58:38+00:00,Press button in window,Button 'expand Roles menu' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Button \\'expand Roles menu\\'']\n""]",19.0,Add the new joinee,Event_504,msedgePress button in window
18,Recording_108,Process_42,2022-02-17T10:58:41+00:00,Click UI element in window,Text 'ms-ChoiceField-field is-checked field-961' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Text \\'ms-ChoiceField-field is-checked field-961\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 11 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",20.0,Add the new joinee,Event_504,msedgeClick UI element in window
19,Recording_108,Process_42,2022-02-17T10:58:46+00:00,Press button in window,Button 'Next' 2 in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Button \\'Next\\' 2']\n""]",21.0,Add the new joinee,Event_504,msedgePress button in window
20,Recording_108,Process_42,2022-02-17T10:58:50+00:00,Press button in window,Button 'Finish adding' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Button \\'Finish adding\\'']\n""]",23.0,Add the new joinee,Event_504,msedgePress button in window
21,Recording_108,Process_42,2022-02-17T10:59:00+00:00,Press button in window,Button 'New Tab' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Button \\'New Tab\\'']\n""]",24.0,Login to the online form app,Event_505,msedgePress button in window
22,Recording_108,Process_42,2022-02-17T10:59:07+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2,,,,,,,Populate text field in window
23,Recording_108,Process_42,2022-02-17T10:59:08+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",26.0,Login to the online form app,Event_505,Send keys
24,Recording_108,Process_42,2022-02-17T10:59:12+00:00,Click UI element in window,Hyperlink 'Microsoft Forms' in Window 'microsoft  ...  - Microsoft​ Edge' 4,msedge,microsoft form - Search and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'microsoft  ...  - Microsoft\u200b Edge\\' 4']['Hyperlink \\'Microsoft Forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -41 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",27.0,Login to the online form app,Event_505,msedgeClick UI element in window
25,Recording_108,Process_42,2022-02-17T10:59:23+00:00,Click UI element in window,Hyperlink 'Open  ...  Has 0 responses.' in Window 'Microsoft  ...  - Microsoft​ Edge' 5,msedge,Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 5']['Hyperlink \\'Open  ...  Has 0 responses.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -83 OffsetY: -54 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",28.0,Copy the link of survey form and share it to joinee,Event_506,msedgeClick UI element in window
